CO2_EMISSIONS,CO2_INTENSITY,GEN_EXP,INTER_NET,SNSP_ALL,SYSTEM_DEMAND,WIND_ACTUAL,Timestamp,Region
0.155772616814814,1.3525464894364736,-1.0903856112601498,0.2649900757912651,-0.9415123523579585,-1.2134939620765033,-0.8678651533984246,08-May-2024 03:30:00,ALL
0.10764520990020526,1.314946444680017,-1.1375631521492717,0.2649900757912651,-0.8976640408098422,-1.2551479446792215,-0.8574514356790179,08-May-2024 04:00:00,ALL
0.09389452221031706,1.314946444680017,-1.1464886328580244,0.2649900757912651,-0.8640738556903929,-1.2642597533735662,-0.8377810799868051,08-May-2024 04:30:00,ALL
0.14545960104739783,1.314946444680017,-1.1005861606415814,0.2649900757912651,-0.918916853231239,-1.2095889012074983,-0.8586085154256187,08-May-2024 05:00:00,ALL
0.1695233045047022,1.314946444680017,-1.0648842378065702,0.2649900757912651,-0.948785878053079,-1.1770467272991247,-0.8667080736518239,08-May-2024 05:30:00,ALL
0.35515758831819305,1.4277465789493866,-0.8302716020336391,-0.3331540989346655,-1.3079200454973887,-1.0416712838402902,-0.8574514356790179,08-May-2024 06:00:00,ALL
0.9533125028283301,1.8601470936486368,-0.17998657896736298,-1.1980382434708083,-1.9215585598117886,-0.7097411099748788,-0.8516660369460142,08-May-2024 06:30:00,ALL
0.9533125028283301,1.3713465118147017,-0.24374001260131162,-0.14724442300633572,-1.309055574825319,-0.26586585786466205,-0.8412523192266074,08-May-2024 07:00:00,ALL
1.3314564143002559,1.2961464223017887,0.09287811698593723,0.2649900757912651,-1.2359904005693763,0.27042916814533596,-0.8863784293440368,08-May-2024 07:30:00,ALL
1.5720934488732996,1.2961464223017887,0.38741898037478,0.2649900757912651,-1.2324687251537008,0.5724205420150436,-0.9106771040226526,08-May-2024 08:00:00,ALL
1.5170906981137466,1.108146198519506,0.5238513283514301,0.2649900757912651,-1.2735933008138764,0.7143044202555527,-0.9534890546468804,08-May-2024 08:30:00,ALL
1.2317639285485664,0.8073458404678535,0.527676534369467,0.2649900757912651,-1.1009314630048108,0.7169077941682227,-0.9164625027556563,08-May-2024 09:00:00,ALL
1.135509114719349,0.6757456838202557,0.5455274957869727,0.2649900757912651,-0.9823683906770697,0.7429415332949216,-0.8863784293440368,08-May-2024 09:30:00,ALL
